time,PM10_ug_m3,PM2_5_ug_m3,bme_pressure,temperature,humidity,CO_ppm,NO2_ppm,O3_ppb
2024-02-24 23:15:53+00:00,37.0,33.0,997.73,26.89999962,52.40000153,4.385000229,0.144734621,7.916798115
2024-02-24 23:16:53+00:00,35.7,32.8,997.72,26.89999962,52.5,4.344756126,0.144734621,8.046714783
2024-02-24 23:17:53+00:00,35.0,32.2,997.74,26.79999924,52.5,4.324772835,0.144734621,7.916798115
2024-02-24 23:18:54+00:00,35.6,32.0,997.7,26.79999924,52.5,4.324772835,0.144734621,7.916798115
2024-02-24 23:19:55+00:00,33.8,31.5,997.69,26.89999962,52.5,4.364831448,0.144165829,7.664934158
2024-02-24 23:20:53+00:00,30.8,29.5,997.72,26.89999962,52.40000153,4.364831448,0.144734621,7.664934158
2024-02-24 23:21:54+00:00,38.0,34.0,997.7,26.89999962,52.5,4.364831448,0.144165829,7.664934158
2024-02-24 23:22:55+00:00,35.4,32.4,997.71,26.89999962,52.5,4.344756126,0.144165829,7.664934158
2024-02-24 23:23:53+00:00,31.2,30.3,997.71,26.89999962,52.5,4.364831448,0.144165829,7.916798115
2024-02-24 23:24:53+00:00,36.8,33.2,997.72,26.89999962,52.40000153,4.364831448,0.144165829,7.664934158
2024-02-24 23:25:54+00:00,33.6,31.2,997.72,26.89999962,52.5,4.364831448,0.144165829,7.664934158
2024-02-24 23:26:53+00:00,31.0,29.7,997.69,26.89999962,52.5,4.364831448,0.144165829,7.664934158
2024-02-24 23:27:53+00:00,37.7,34.2,997.68,26.89999962,52.5,4.364831448,0.144165829,7.916798115
2024-02-24 23:28:54+00:00,30.5,29.8,997.69,26.79999924,52.40000153,4.344756126,0.145878926,7.916798115
2024-02-24 23:29:53+00:00,30.0,29.6,997.65,26.89999962,52.5,4.324772835,0.144734621,7.916798115
2024-02-24 23:30:53+00:00,32.8,31.0,997.63,26.89999962,52.59999847,4.364831448,0.145878926,7.916798115
2024-02-24 23:31:54+00:00,39.4,34.8,997.62,26.79999924,52.59999847,4.344756126,0.144734621,7.789560795
2024-02-24 23:32:55+00:00,33.3,31.2,997.64,26.79999924,52.5,4.344756126,0.145878926,7.916798115
2024-02-24 23:33:53+00:00,23.2,23.0,997.64,26.79999924,52.5,4.344756126,0.145305648,7.664934158
2024-02-24 23:34:54+00:00,31.0,29.9,997.6,26.79999924,52.5,4.364831448,0.144165829,8.046714783
2024-02-24 23:35:54+00:00,32.8,31.2,997.58,26.89999962,52.5,4.344756126,0.145305648,7.664934158
2024-02-24 23:36:53+00:00,30.6,29.6,997.58,26.89999962,52.59999847,4.344756126,0.145878926,8.046714783
2024-02-24 23:37:54+00:00,30.0,29.3,997.54,26.89999962,52.59999847,4.344756126,0.145878926,8.046714783
2024-02-24 23:38:54+00:00,34.7,32.3,997.52,26.79999924,52.5,4.344756126,0.145305648,8.046714783
2024-02-24 23:39:53+00:00,32.8,31.3,997.51,26.79999924,52.59999847,4.344756126,0.144734621,8.179382324
2024-02-24 23:40:54+00:00,34.8,32.5,997.49,26.79999924,52.79999924,4.304881573,0.146454439,8.046714783
2024-02-24 23:41:53+00:00,30.2,29.5,997.52,26.70000076,52.79999924,4.344756126,0.146454439,8.179382324
2024-02-24 23:42:53+00:00,33.7,30.9,997.5,26.70000076,52.90000153,4.324772835,0.145305648,8.179382324
2024-02-24 23:43:53+00:00,31.8,30.3,997.53,26.60000038,53.0,4.344756126,0.145878926,6.254656792
2024-02-24 23:44:54+00:00,33.3,31.1,997.52,26.60000038,53.0,4.344756126,0.144734621,8.179382324
2024-02-24 23:45:55+00:00,36.7,32.8,997.52,26.60000038,53.0,4.344756126,0.145878926,8.046714783
2024-02-24 23:46:53+00:00,31.3,29.7,997.52,26.60000038,53.0,4.344756126,0.145878926,8.179382324
2024-02-24 23:47:54+00:00,25.0,25.0,997.49,26.60000038,53.0,4.344756126,0.145305648,8.046714783
2024-02-24 23:48:54+00:00,32.4,31.1,997.48,26.60000038,52.90000153,4.344756126,0.144734621,8.179382324
2024-02-24 23:49:53+00:00,32.5,31.0,997.49,26.60000038,52.79999924,4.344756126,0.144734621,8.179382324
2024-02-24 23:50:54+00:00,36.5,32.0,997.42,26.70000076,52.90000153,4.344756126,0.144734621,8.314874649
2024-02-24 23:51:54+00:00,31.3,30.3,997.34,26.70000076,52.79999924,4.344756126,0.144734621,8.314874649
2024-02-24 23:52:53+00:00,31.0,30.0,997.34,26.70000076,52.70000076,4.324772835,0.144734621,6.448689461
2024-02-24 23:53:54+00:00,27.2,26.8,997.34,26.70000076,52.79999924,4.364831448,0.145878926,6.448689461
2024-02-24 23:54:55+00:00,33.5,31.3,997.34,26.70000076,52.59999847,4.344756126,0.144734621,8.314874649
2024-02-24 23:55:53+00:00,34.8,31.8,997.32,26.70000076,52.70000076,4.344756126,0.145305648,8.453268051
2024-02-24 23:56:53+00:00,27.7,27.2,997.29,26.70000076,52.70000076,4.344756126,0.145305648,8.594638824
2024-02-24 23:57:54+00:00,26.8,26.8,997.3,26.70000076,52.59999847,4.344756126,0.145878926,8.314874649
2024-02-24 23:58:53+00:00,25.7,25.7,997.31,26.79999924,52.59999847,4.364831448,0.145305648,8.453268051
2024-02-24 23:59:53+00:00,24.8,24.8,997.3,26.70000076,52.5,4.324772835,0.145878926,8.453268051
2024-02-25 00:00:53+00:00,28.5,27.7,997.26,26.70000076,52.29999924,4.344756126,0.145305648,8.594638824
2024-02-25 00:01:53+00:00,31.0,29.6,997.26,26.79999924,52.59999847,4.344756126,0.145878926,8.594638824
2024-02-25 00:02:53+00:00,27.2,27.2,997.28,26.79999924,52.70000076,4.324772835,0.144734621,8.594638824
2024-02-25 00:03:54+00:00,32.5,30.5,997.26,26.79999924,52.5,4.324772835,0.145305648,8.594638824
2024-02-25 00:04:54+00:00,26.5,25.5,997.26,26.79999924,52.59999847,4.324772835,0.145878926,8.453268051
2024-02-25 00:05:54+00:00,37.5,32.0,997.23,26.79999924,52.59999847,4.324772835,0.145878926,8.594638824
2024-02-25 00:06:53+00:00,30.3,29.7,997.21,26.79999924,52.40000153,4.344756126,0.145305648,6.860313892
2024-02-25 00:07:55+00:00,31.0,30.1,997.22,26.70000076,52.40000153,4.324772835,0.145878926,8.594638824
2024-02-25 00:08:53+00:00,31.0,29.3,997.2,26.79999924,52.59999847,4.344756126,0.145305648,8.594638824
2024-02-25 00:09:54+00:00,28.7,28.2,997.23,26.79999924,52.70000076,4.324772835,0.144734621,8.886644363
2024-02-25 00:10:53+00:00,31.5,29.3,997.19,26.70000076,52.29999924,4.324772835,0.146454439,8.886644363
2024-02-25 00:11:53+00:00,29.0,28.5,997.19,26.70000076,52.59999847,4.324772835,0.145305648,8.594638824
2024-02-25 00:12:53+00:00,27.2,27.0,997.17,26.70000076,52.5,4.324772835,0.145878926,8.886644363
2024-02-25 00:13:53+00:00,31.9,30.4,997.13,26.70000076,52.59999847,4.344756126,0.144734621,8.886644363
2024-02-25 00:14:53+00:00,28.8,28.0,997.14,26.70000076,52.59999847,4.344756126,0.144734621,8.886644363
2024-02-25 00:15:53+00:00,32.9,31.6,997.12,26.70000076,52.59999847,4.324772835,0.145305648,8.886644363
2024-02-25 00:16:54+00:00,27.5,27.0,997.09,26.70000076,52.70000076,4.304881573,0.145305648,7.916798115
2024-02-25 00:17:55+00:00,29.8,28.9,997.06,26.70000076,52.59999847,4.344756126,0.145305648,8.179382324
2024-02-25 00:18:53+00:00,30.3,29.3,997.06,26.70000076,52.5,4.324772835,0.144734621,8.453268051
2024-02-25 00:19:53+00:00,26.2,25.8,997.06,26.70000076,52.40000153,4.324772835,0.145305648,8.594638824
2024-02-25 00:20:56+00:00,28.3,28.3,997.02,26.70000076,52.5,4.324772835,0.146454439,8.886644363
2024-02-25 00:21:53+00:00,30.3,29.5,997.02,26.70000076,52.5,4.344756126,0.145305648,8.886644363
2024-02-25 00:22:54+00:00,31.8,30.3,997.03,26.70000076,52.29999924,4.344756126,0.144734621,9.349098206
2024-02-25 00:23:55+00:00,37.3,33.3,997.06,26.79999924,52.5,4.344756126,0.145878926,9.349098206
2024-02-25 00:24:53+00:00,29.2,28.8,997.06,26.79999924,52.5,4.344756126,0.145878926,9.349098206
2024-02-25 00:25:54+00:00,32.7,31.2,997.06,26.79999924,52.5,4.304881573,0.145305648,9.510135651
2024-02-25 00:26:54+00:00,26.8,26.8,997.05,26.79999924,52.40000153,4.324772835,0.145878926,9.510135651
2024-02-25 00:27:53+00:00,28.3,27.8,997.06,26.79999924,52.29999924,4.324772835,0.145878926,9.510135651
2024-02-25 00:28:53+00:00,31.9,30.5,997.04,26.79999924,52.5,4.324772835,0.145305648,9.674778938
2024-02-25 00:29:54+00:00,26.5,25.7,997.06,26.79999924,52.5,4.324772835,0.145878926,9.674778938
2024-02-25 00:30:53+00:00,28.5,28.5,997.05,26.79999924,52.40000153,4.324772835,0.145305648,9.674778938
2024-02-25 00:31:53+00:00,30.1,29.6,997.07,26.79999924,52.59999847,4.324772835,0.146454439,9.843126297
2024-02-25 00:32:54+00:00,30.3,29.5,997.08,26.79999924,52.40000153,4.324772835,0.145878926,9.674778938
2024-02-25 00:33:53+00:00,28.9,28.2,997.08,26.79999924,52.40000153,4.324772835,0.145878926,9.843126297
2024-02-25 00:34:53+00:00,28.3,27.7,997.08,26.79999924,52.59999847,4.344756126,0.145305648,9.843126297
2024-02-25 00:35:54+00:00,28.8,28.0,997.03,26.79999924,52.5,4.344756126,0.145305648,10.01528358
2024-02-25 00:36:54+00:00,30.3,29.2,997.05,26.79999924,52.59999847,4.344756126,0.146454439,10.19136333
2024-02-25 00:37:54+00:00,34.0,31.5,997.07,26.79999924,52.59999847,4.344756126,0.145878926,8.046714783
2024-02-25 00:38:54+00:00,30.0,29.3,997.11,26.79999924,52.59999847,4.344756126,0.145305648,10.01528358
2024-02-25 00:39:55+00:00,30.3,29.3,997.2,26.79999924,52.09999847,4.344756126,0.144734621,10.19136333
2024-02-25 00:40:53+00:00,25.8,25.0,997.17,26.79999924,52.5,4.324772835,0.145878926,10.19136333
2024-02-25 00:41:53+00:00,23.4,23.4,997.17,26.79999924,52.59999847,4.344756126,0.145305648,10.19136333
2024-02-25 00:42:54+00:00,27.7,27.3,997.22,26.79999924,52.29999924,4.344756126,0.145878926,10.19136333
2024-02-25 00:43:53+00:00,29.6,29.1,997.28,26.79999924,52.29999924,4.344756126,0.145878926,10.19136333
2024-02-25 00:46:00+00:00,27.9,26.8,997.32,26.79999924,52.59999847,4.324772835,0.144734621,10.19136333
2024-02-25 00:46:53+00:00,26.8,26.3,997.32,26.79999924,52.5,4.304881573,0.144734621,10.19136333
2024-02-25 00:47:54+00:00,30.8,29.4,997.28,26.79999924,52.59999847,4.324772835,0.145305648,10.19136333
2024-02-25 00:48:53+00:00,25.5,24.7,997.28,26.79999924,52.59999847,4.324772835,0.145305648,8.314874649
2024-02-25 00:49:53+00:00,28.7,28.2,997.24,26.79999924,52.59999847,4.324772835,0.145878926,8.314874649
2024-02-25 00:50:54+00:00,26.8,26.8,997.29,26.70000076,52.59999847,4.344756126,0.145305648,8.314874649
2024-02-25 00:51:55+00:00,30.2,29.3,997.3,26.70000076,52.5,4.324772835,0.146454439,10.19136333
2024-02-25 00:52:53+00:00,28.5,28.3,997.31,26.70000076,52.5,4.324772835,0.146454439,8.314874649
2024-02-25 00:53:54+00:00,27.7,27.3,997.29,26.70000076,52.79999924,4.324772835,0.145305648,10.37147427
2024-02-25 00:54:55+00:00,29.0,28.5,997.24,26.70000076,52.79999924,4.324772835,0.145878926,10.37147427
2024-02-25 00:55:53+00:00,26.3,25.3,997.2,26.70000076,52.79999924,4.304881573,0.145305648,10.37147427
2024-02-25 00:56:53+00:00,24.5,24.3,997.16,26.70000076,52.70000076,4.285081863,0.146454439,10.37147427
2024-02-25 00:57:53+00:00,27.5,27.3,997.15,26.70000076,52.79999924,4.304881573,0.145878926,10.37147427
2024-02-25 00:58:54+00:00,26.6,25.8,997.15,26.70000076,52.90000153,4.304881573,0.145878926,8.314874649
2024-02-25 00:59:53+00:00,25.0,25.0,997.12,26.70000076,52.79999924,4.304881573,0.146454439,10.37147427
2024-02-25 01:00:54+00:00,30.0,29.5,997.12,26.70000076,52.90000153,4.324772835,0.145305648,10.37147427
2024-02-25 01:01:53+00:00,26.6,26.3,997.07,26.70000076,52.90000153,4.324772835,0.145305648,10.19136333
2024-02-25 01:02:54+00:00,22.2,21.2,997.01,26.70000076,52.90000153,4.344756126,0.145305648,10.19136333
2024-02-25 01:03:53+00:00,24.3,23.0,996.99,26.70000076,52.90000153,4.304881573,0.146454439,8.046714783
2024-02-25 01:04:53+00:00,24.7,24.7,996.99,26.60000038,52.70000076,4.324772835,0.145878926,10.19136333
2024-02-25 01:05:53+00:00,31.2,30.2,996.99,26.60000038,52.79999924,4.324772835,0.145305648,8.179382324
2024-02-25 01:06:54+00:00,27.0,27.0,997.03,26.60000038,52.79999924,4.324772835,0.145305648,10.19136333
2024-02-25 01:07:55+00:00,26.8,26.3,997.07,26.60000038,52.79999924,4.324772835,0.145305648,10.19136333
2024-02-25 01:08:53+00:00,29.4,29.0,997.13,26.70000076,52.90000153,4.385000229,0.145305648,10.37147427
2024-02-25 01:09:53+00:00,30.7,29.7,997.14,26.60000038,52.90000153,4.324772835,0.145305648,10.19136333
2024-02-25 01:10:54+00:00,27.8,27.0,997.14,26.70000076,52.90000153,4.324772835,0.147032246,10.19136333
2024-02-25 01:11:53+00:00,24.2,24.0,997.13,26.70000076,52.90000153,4.324772835,0.147032246,8.179382324
2024-02-25 01:12:54+00:00,28.5,27.8,997.13,26.70000076,52.79999924,4.324772835,0.145878926,8.179382324
2024-02-25 01:13:55+00:00,29.9,27.5,997.1,26.60000038,52.90000153,4.324772835,0.146454439,10.37147427
2024-02-25 01:14:53+00:00,27.2,26.8,997.06,26.60000038,52.90000153,4.304881573,0.145305648,10.5557375
2024-02-25 01:15:54+00:00,27.6,27.6,997.01,26.70000076,52.90000153,4.304881573,0.145878926,10.37147427
2024-02-25 01:16:55+00:00,30.2,29.2,996.99,26.60000038,52.70000076,4.324772835,0.146454439,8.453268051
2024-02-25 01:17:53+00:00,27.4,26.8,997.02,26.70000076,52.59999847,4.304881573,0.145305648,10.5557375
2024-02-25 01:18:54+00:00,24.8,24.6,997.06,26.70000076,52.90000153,4.304881573,0.147032246,10.5557375
2024-02-25 01:19:54+00:00,23.3,23.1,997.06,26.60000038,53.0,4.324772835,0.145305648,10.37147427
2024-02-25 01:20:53+00:00,27.8,27.2,997.06,26.60000038,53.0,4.324772835,0.145305648,8.314874649
2024-02-25 01:21:53+00:00,27.7,27.5,997.03,26.60000038,52.79999924,4.304881573,0.146454439,10.37147427
2024-02-25 01:22:54+00:00,23.6,23.3,997.06,26.60000038,52.90000153,4.324772835,0.147032246,10.5557375
2024-02-25 01:23:54+00:00,26.7,26.7,997.03,26.70000076,52.90000153,4.304881573,0.145305648,10.37147427
2024-02-25 01:24:54+00:00,25.3,25.2,996.97,26.60000038,52.79999924,4.304881573,0.147612318,10.19136333
2024-02-25 01:25:53+00:00,23.5,23.5,996.92,26.60000038,52.79999924,4.265372276,0.147612318,10.37147427
2024-02-25 01:26:56+00:00,25.2,25.0,996.94,26.60000038,52.90000153,4.304881573,0.145878926,10.37147427
2024-02-25 01:27:53+00:00,29.0,28.4,996.94,26.60000038,52.79999924,4.304881573,0.145305648,10.19136333
2024-02-25 01:28:53+00:00,25.8,25.5,996.94,26.60000038,52.79999924,4.285081863,0.145878926,10.19136333
2024-02-25 01:29:54+00:00,25.7,25.3,996.98,26.60000038,53.0,4.304881573,0.147032246,10.19136333
2024-02-25 01:30:53+00:00,27.1,26.1,996.94,26.60000038,53.0,4.304881573,0.147032246,10.37147427
2024-02-25 01:31:54+00:00,24.0,24.0,996.95,26.60000038,52.90000153,4.285081863,0.147612318,10.19136333
2024-02-25 01:32:53+00:00,26.4,25.8,996.95,26.60000038,52.90000153,4.285081863,0.146454439,8.179382324
2024-02-25 01:33:53+00:00,28.4,28.4,997.0,26.60000038,52.90000153,4.265372276,0.147032246,10.19136333
2024-02-25 01:34:53+00:00,21.3,21.2,997.01,26.60000038,53.09999847,4.245752811,0.148779348,10.37147427
2024-02-25 01:35:54+00:00,24.2,24.2,996.97,26.60000038,53.0,4.265372276,0.147032246,10.5557375
2024-02-25 01:36:54+00:00,25.8,25.7,996.97,26.60000038,53.0,4.265372276,0.147032246,10.37147427
2024-02-25 01:37:53+00:00,28.5,28.5,996.98,26.60000038,53.0,4.285081863,0.147032246,10.9372015
2024-02-25 01:38:54+00:00,26.2,25.2,996.96,26.60000038,53.09999847,4.265372276,0.147612318,10.5557375
2024-02-25 01:39:54+00:00,24.6,24.1,996.95,26.60000038,53.09999847,4.265372276,0.147612318,10.5557375
2024-02-25 01:40:53+00:00,28.4,27.6,996.92,26.5,53.0,4.265372276,0.147032246,10.5557375
2024-02-25 01:41:54+00:00,24.5,24.5,996.9,26.60000038,53.09999847,4.285081863,0.147032246,10.37147427
2024-02-25 01:42:54+00:00,27.7,27.3,996.89,26.60000038,53.09999847,4.285081863,0.147612318,10.37147427
2024-02-25 01:43:53+00:00,27.0,25.6,996.89,26.60000038,53.0,4.285081863,0.146454439,10.37147427
2024-02-25 01:44:53+00:00,26.6,26.4,996.88,26.60000038,53.0,4.265372276,0.147032246,10.37147427
2024-02-25 01:45:53+00:00,26.5,26.5,996.9,26.60000038,53.0,4.245752811,0.147032246,10.37147427
2024-02-25 01:46:53+00:00,28.1,27.6,996.9,26.5,53.0,4.285081863,0.145878926,10.37147427
2024-02-25 01:47:53+00:00,23.6,23.6,996.87,26.60000038,52.90000153,4.285081863,0.145878926,10.37147427
2024-02-25 01:48:54+00:00,29.5,27.5,996.91,26.60000038,52.90000153,4.285081863,0.145878926,10.37147427
2024-02-25 01:49:53+00:00,24.8,24.8,996.91,26.60000038,53.0,4.265372276,0.147612318,10.37147427
2024-02-25 01:50:53+00:00,32.2,31.0,996.9,26.60000038,52.90000153,4.265372276,0.146454439,10.19136333
2024-02-25 01:51:53+00:00,20.0,20.0,996.88,26.60000038,53.0,4.285081863,0.147612318,10.5557375
2024-02-25 01:52:55+00:00,26.3,26.3,996.91,26.60000038,52.90000153,4.265372276,0.146454439,10.37147427
2024-02-25 01:53:53+00:00,29.7,29.0,996.91,26.5,53.0,4.245752811,0.148779348,10.19136333
2024-02-25 01:54:54+00:00,23.7,23.7,996.9,26.60000038,53.0,4.285081863,0.147612318,10.37147427
2024-02-25 01:55:54+00:00,25.3,25.3,996.9,26.60000038,52.79999924,4.285081863,0.147612318,10.37147427
2024-02-25 01:56:53+00:00,24.0,24.0,996.89,26.60000038,53.0,4.265372276,0.146454439,10.37147427
2024-02-25 01:57:53+00:00,25.8,25.8,996.89,26.60000038,52.79999924,4.265372276,0.147612318,10.37147427
2024-02-25 01:58:55+00:00,23.3,22.5,996.86,26.60000038,52.79999924,4.265372276,0.147612318,10.37147427
2024-02-25 01:59:53+00:00,25.5,24.5,996.89,26.60000038,52.79999924,4.285081863,0.147612318,10.37147427
2024-02-25 02:00:54+00:00,23.3,23.2,996.89,26.60000038,53.0,4.285081863,0.147032246,10.37147427
2024-02-25 02:01:53+00:00,27.0,26.8,996.91,26.60000038,52.90000153,4.245752811,0.148194671,10.5557375
2024-02-25 02:02:53+00:00,21.8,21.8,996.92,26.60000038,52.90000153,4.285081863,0.146454439,10.9372015
2024-02-25 02:03:54+00:00,21.7,21.5,996.89,26.60000038,52.90000153,4.245752811,0.148194671,10.9372015
2024-02-25 02:04:54+00:00,26.2,26.2,996.89,26.60000038,52.90000153,4.265372276,0.147032246,10.37147427
2024-02-25 02:05:54+00:00,25.0,25.0,996.85,26.60000038,53.0,4.265372276,0.146454439,10.9372015
2024-02-25 02:06:53+00:00,20.0,20.0,996.85,26.60000038,53.0,4.265372276,0.147032246,10.9372015
2024-02-25 02:07:53+00:00,25.8,25.7,996.84,26.60000038,53.0,4.265372276,0.147032246,10.9372015
2024-02-25 02:08:54+00:00,21.5,21.5,996.83,26.60000038,53.0,4.265372276,0.148194671,11.13465881
2024-02-25 02:09:53+00:00,22.0,21.7,996.79,26.60000038,52.90000153,4.245752811,0.148779348,11.13465881
2024-02-25 02:10:53+00:00,24.3,24.3,996.81,26.60000038,52.90000153,4.245752811,0.147612318,11.13465881
2024-02-25 02:11:55+00:00,26.2,25.5,996.79,26.60000038,52.79999924,4.265372276,0.146454439,11.13465881
2024-02-25 02:12:53+00:00,24.8,24.8,996.73,26.5,52.79999924,4.226222992,0.149366364,11.13465881
2024-02-25 02:13:53+00:00,22.6,22.4,996.75,26.60000038,52.90000153,4.226222992,0.148779348,10.9372015
2024-02-25 02:14:53+00:00,26.7,26.6,996.75,26.5,53.0,4.265372276,0.147612318,8.886644363
2024-02-25 02:15:53+00:00,26.2,25.2,996.75,26.5,53.0,4.245752811,0.148194671,8.886644363
2024-02-25 02:16:53+00:00,26.6,26.4,996.76,26.5,53.0,4.245752811,0.148194671,11.13465881
2024-02-25 02:17:54+00:00,25.7,24.3,996.76,26.5,52.90000153,4.245752811,0.147612318,11.13465881
2024-02-25 02:18:53+00:00,24.8,24.7,996.77,26.5,52.90000153,4.226222992,0.148779348,11.33677578
2024-02-25 02:19:54+00:00,26.0,24.1,996.78,26.5,53.0,4.245752811,0.148194671,11.13465881
2024-02-25 02:20:54+00:00,25.2,25.1,996.77,26.5,52.90000153,4.245752811,0.148779348,11.13465881
2024-02-25 02:21:54+00:00,26.0,25.2,996.73,26.5,52.90000153,4.245752811,0.147612318,11.13465881
2024-02-25 02:22:53+00:00,18.5,18.5,996.75,26.5,52.90000153,4.226222992,0.149366364,11.13465881
2024-02-25 02:23:53+00:00,24.2,24.2,996.74,26.5,52.79999924,4.245752811,0.148194671,11.33677578
2024-02-25 02:24:54+00:00,24.4,23.7,996.74,26.5,52.90000153,4.226222992,0.147612318,8.886644363
2024-02-25 02:25:53+00:00,22.3,22.3,996.76,26.5,52.90000153,4.226222992,0.149955705,11.54369259
2024-02-25 02:26:54+00:00,24.2,24.2,996.76,26.5,52.90000153,4.226222992,0.149955705,11.13465881
2024-02-25 02:27:55+00:00,23.8,23.8,996.74,26.5,52.90000153,4.226222992,0.148194671,11.33677578
2024-02-25 02:28:53+00:00,23.7,23.7,996.74,26.5,52.79999924,4.265372276,0.147612318,11.33677578
2024-02-25 02:29:53+00:00,24.5,24.5,996.76,26.5,52.79999924,4.226222992,0.147612318,8.886644363
2024-02-25 02:30:53+00:00,21.5,21.3,996.72,26.5,52.70000076,4.226222992,0.147612318,11.13465881
2024-02-25 02:31:53+00:00,24.8,24.5,996.67,26.5,52.70000076,4.245752811,0.148779348,11.13465881
2024-02-25 02:32:53+00:00,23.5,23.5,996.67,26.5,52.79999924,4.226222992,0.148194671,11.33677578
2024-02-25 02:33:53+00:00,24.7,24.7,996.6,26.60000038,52.70000076,4.226222992,0.148194671,11.33677578
2024-02-25 02:34:53+00:00,23.8,23.8,996.59,26.60000038,52.70000076,4.245752811,0.148194671,8.886644363
2024-02-25 02:35:53+00:00,28.3,27.8,996.55,26.60000038,52.70000076,4.245752811,0.148194671,11.54369259
2024-02-25 02:36:53+00:00,20.2,20.0,996.51,26.60000038,52.59999847,4.226222992,0.147612318,11.33677578
2024-02-25 02:37:55+00:00,20.6,20.6,996.5,26.60000038,52.5,4.226222992,0.148194671,11.33677578
2024-02-25 02:38:53+00:00,22.2,21.2,996.45,26.60000038,52.5,4.245752811,0.147612318,11.54369259
2024-02-25 02:39:53+00:00,21.5,21.5,996.39,26.60000038,52.5,4.206783295,0.148779348,12.19471645
2024-02-25 02:40:55+00:00,22.0,22.0,996.39,26.60000038,52.59999847,4.226222992,0.148779348,11.54369259
2024-02-25 02:41:53+00:00,23.7,22.4,996.35,26.60000038,52.59999847,4.226222992,0.147612318,11.54369259
2024-02-25 02:42:53+00:00,20.8,20.7,996.34,26.60000038,52.59999847,4.226222992,0.149955705,11.13465881
2024-02-25 02:43:54+00:00,22.7,21.7,996.34,26.60000038,52.59999847,4.226222992,0.148194671,11.54369259
2024-02-25 02:44:53+00:00,19.8,19.8,996.3,26.60000038,52.59999847,4.226222992,0.148194671,11.54369259
2024-02-25 02:45:53+00:00,20.5,20.3,996.33,26.5,52.70000076,4.245752811,0.148194671,11.54369259
2024-02-25 02:46:53+00:00,17.8,17.8,996.37,26.39999962,52.79999924,4.245752811,0.147612318,11.54369259
2024-02-25 02:47:53+00:00,24.0,23.7,996.42,26.39999962,52.90000153,4.265372276,0.147032246,11.54369259
2024-02-25 02:48:53+00:00,16.7,16.7,996.42,26.39999962,53.0,4.226222992,0.148779348,11.54369259
2024-02-25 02:49:53+00:00,23.5,22.8,996.49,26.29999924,53.0,4.265372276,0.148194671,11.54369259
2024-02-25 02:50:53+00:00,25.3,23.3,996.53,26.29999924,53.0,4.265372276,0.147612318,11.54369259
2024-02-25 02:51:54+00:00,21.2,21.2,996.54,26.29999924,53.0,4.245752811,0.147032246,11.54369259
2024-02-25 02:52:54+00:00,24.5,23.8,996.56,26.29999924,53.0,4.265372276,0.148194671,11.33677578
2024-02-25 02:53:53+00:00,24.3,23.8,996.56,26.29999924,53.40000153,4.245752811,0.148194671,8.886644363
2024-02-25 02:54:53+00:00,25.1,24.7,996.53,26.29999924,53.40000153,4.245752811,0.148194671,11.54369259
2024-02-25 02:55:54+00:00,24.2,23.7,996.51,26.20000076,53.40000153,4.265372276,0.148194671,8.886644363
2024-02-25 02:56:54+00:00,21.6,20.8,996.49,26.20000076,53.40000153,4.265372276,0.147612318,11.54369259
2024-02-25 02:57:53+00:00,15.6,15.4,996.5,26.20000076,53.29999924,4.265372276,0.147032246,11.54369259
2024-02-25 02:58:54+00:00,20.9,20.1,996.51,26.20000076,53.29999924,4.245752811,0.147612318,11.54369259
2024-02-25 02:59:54+00:00,25.2,24.7,996.52,26.29999924,53.20000076,4.265372276,0.147612318,11.54369259
2024-02-25 03:00:53+00:00,19.8,19.8,996.53,26.29999924,53.20000076,4.245752811,0.148194671,8.886644363
2024-02-25 03:01:53+00:00,17.7,17.3,996.53,26.20000076,53.20000076,4.265372276,0.148779348,11.54369259
2024-02-25 03:02:53+00:00,22.3,22.0,996.43,26.20000076,53.20000076,4.265372276,0.147612318,8.886644363
2024-02-25 03:03:53+00:00,23.7,22.7,996.43,26.20000076,53.20000076,4.265372276,0.147612318,8.886644363
2024-02-25 03:04:54+00:00,22.3,21.7,996.39,26.20000076,53.09999847,4.265372276,0.148779348,11.54369259
2024-02-25 03:05:53+00:00,21.7,21.3,996.34,26.29999924,53.0,4.265372276,0.146454439,8.886644363
2024-02-25 03:06:54+00:00,26.8,26.2,996.27,26.29999924,53.0,4.265372276,0.147612318,11.33677578
2024-02-25 03:07:53+00:00,22.5,22.5,996.28,26.29999924,52.90000153,4.265372276,0.147032246,11.54369259
2024-02-25 03:08:54+00:00,24.2,24.2,996.29,26.29999924,53.0,4.265372276,0.148194671,11.54369259
2024-02-25 03:11:07+00:00,20.2,19.8,996.28,26.39999962,52.79999924,4.285081863,0.147612318,9.037446976
2024-02-25 03:11:53+00:00,24.6,23.6,996.27,26.39999962,52.79999924,4.285081863,0.147032246,11.54369259
2024-02-25 03:12:54+00:00,23.5,23.3,996.23,26.39999962,52.79999924,4.285081863,0.147032246,11.54369259
2024-02-25 03:13:53+00:00,21.7,21.7,996.2,26.39999962,52.79999924,4.285081863,0.147032246,11.54369259
2024-02-25 03:14:54+00:00,18.2,18.2,996.21,26.39999962,52.70000076,4.265372276,0.147612318,11.54369259
2024-02-25 03:15:53+00:00,20.0,20.0,996.24,26.39999962,52.70000076,4.285081863,0.148194671,8.886644363
